replay,player,day,animals_COW,animals_GOOSE,animals_SHEEP,plants_CARROT,plants_MELON,plants_STRAWBERRY,plants_TOMATO,plants_WHEAT,tiles_planted_today_CARROT,tiles_planted_today_MELON,tiles_planted_today_STRAWBERRY,tiles_planted_today_TOMATO,tiles_planted_today_WHEAT,land_owned,hands,money
episode-104794047-replay,0,23,9,0,6,0,0,29,0,2,0,0,0,0,0,3,0,55742.0
episode-104794047-replay,0,24,9,0,6,0,0,29,0,2,0,0,0,0,0,3,0,65418.0
episode-104794047-replay,0,25,9,0,6,1,0,24,0,0,1,0,0,0,0,3,0,74813.0
episode-104794047-replay,0,26,9,0,6,1,0,24,0,0,0,0,0,0,0,3,0,84657.0
episode-104794047-replay,0,27,9,0,6,1,0,11,0,0,0,0,0,0,0,3,0,91744.0
episode-104794047-replay,0,28,9,0,6,0,0,2,0,0,0,0,0,0,0,3,0,96099.0
episode-104794047-replay,0,29,9,0,6,0,0,1,0,0,0,0,0,0,0,3,10,106540.0
episode-104794047-replay,1,0,2,0,2,0,9,0,0,0,0,9,0,0,0,1,0,87.0
episode-104794047-replay,1,1,2,0,2,0,9,0,0,4,0,0,0,0,4,1,0,84.0
episode-104794047-replay,1,2,2,0,2,2,9,0,0,4,2,0,0,0,0,1,0,105.0
episode-104794047-replay,1,3,2,0,2,2,10,1,0,4,0,1,1,0,0,1,0,99.0
episode-104794047-replay,1,4,2,0,2,2,10,5,0,4,0,0,4,0,0,1,0,86.0
episode-104794047-replay,1,5,2,0,2,2,10,5,0,4,2,0,0,0,4,1,0,470.0
episode-104794047-replay,1,6,2,0,2,2,10,5,0,4,0,0,0,0,0,1,0,728.0
episode-104794047-replay,1,7,4,0,3,2,10,12,0,4,0,0,7,0,0,2,0,115.0
episode-104794047-replay,1,8,4,0,4,0,10,17,0,5,0,0,5,0,1,2,0,632.0
episode-104794047-replay,1,9,4,0,4,2,10,20,0,7,2,0,3,0,6,2,0,1288.0
episode-104794047-replay,1,10,4,0,4,2,10,21,0,7,0,9,1,0,0,3,0,7415.0
episode-104794047-replay,1,11,4,0,4,2,10,31,0,7,0,0,10,0,0,3,0,12464.0
episode-104794047-replay,1,12,8,0,4,1,10,35,0,6,1,0,4,0,0,3,0,10302.0
episode-104794047-replay,1,13,8,0,4,1,10,35,0,1,0,1,0,0,1,3,0,13700.0
episode-104794047-replay,1,14,8,0,4,2,10,37,0,7,1,0,2,0,6,3,0,15394.0
episode-104794047-replay,1,15,8,0,4,2,10,37,0,11,1,0,0,0,4,3,0,16849.0
episode-104794047-replay,1,16,8,0,4,2,10,37,0,11,0,0,0,0,0,3,0,19683.0
episode-104794047-replay,1,17,8,0,4,1,10,37,0,10,0,0,0,0,0,3,0,20934.0
episode-104794047-replay,1,18,8,0,4,0,10,37,0,4,0,0,0,0,0,3,0,23687.0
episode-104794047-replay,1,19,8,0,4,0,10,37,0,0,0,0,0,0,0,3,0,28283.0
episode-104794047-replay,1,20,8,0,4,0,1,36,0,0,0,0,0,0,0,3,0,37076.0
episode-104794047-replay,1,21,8,0,4,0,1,32,0,4,0,0,0,0,4,3,0,38560.0
episode-104794047-replay,1,22,8,0,4,1,1,32,0,10,1,0,0,0,6,3,0,45321.0
episode-104794047-replay,1,23,8,0,4,1,0,32,0,11,0,0,0,0,1,3,0,53888.0
episode-104794047-replay,1,24,8,0,4,1,0,25,0,11,0,0,0,0,0,3,0,57510.0
episode-104794047-replay,1,25,8,0,4,1,0,20,0,7,1,0,0,0,0,3,0,63219.0
episode-104794047-replay,1,26,8,0,4,1,0,17,0,1,0,0,0,0,0,3,0,70400.0
episode-104794047-replay,1,27,8,0,4,1,0,16,0,0,0,0,0,0,0,3,0,80255.0
episode-104794047-replay,1,28,8,0,4,0,0,6,0,0,0,0,0,0,0,3,0,91957.0
episode-104794047-replay,1,29,8,0,4,0,0,2,0,0,0,0,0,0,0,3,8,93730.0
episode-104794974-replay,0,0,3,0,1,0,8,0,0,0,0,8,0,0,0,1,0,91.0
episode-104794974-replay,0,1,3,0,1,0,8,0,0,4,0,0,0,0,4,1,0,88.0
episode-104794974-replay,0,2,3,0,1,4,8,1,0,4,4,0,1,0,0,1,0,104.0
episode-104794974-replay,0,3,3,0,1,4,9,2,0,4,0,1,1,0,0,1,0,65.0
episode-104794974-replay,0,4,3,0,1,4,9,4,0,4,0,0,2,0,0,1,0,222.0
episode-104794974-replay,0,5,3,0,1,2,11,4,0,4,2,2,0,0,4,1,0,388.0
episode-104794974-replay,0,6,3,0,1,2,11,4,0,4,0,0,0,0,0,1,0,841.0
episode-104794974-replay,0,7,5,0,1,2,11,6,0,6,0,0,2,0,2,2,0,202.0
episode-104794974-replay,0,8,7,0,3,0,11,11,0,6,0,0,5,0,0,2,0,123.0
episode-104794974-replay,0,9,7,0,4,0,11,13,0,3,0,0,2,0,1,2,0,529.0
episode-104794974-replay,0,10,7,0,4,0,11,22,0,4,0,8,9,0,1,3,0,3511.0
episode-104794974-replay,0,11,7,0,4,0,11,33,0,7,0,0,11,0,5,3,0,8781.0
episode-104794974-replay,0,12,7,0,8,0,11,33,0,9,0,0,0,0,2,3,0,6098.0
episode-104794974-replay,0,13,7,0,8,0,10,34,0,9,0,0,1,0,1,3,0,7496.0
episode-104794974-replay,0,14,7,0,8,0,10,34,0,8,0,0,0,0,0,3,0,8495.0
episode-104794974-replay,0,15,7,0,8,0,8,36,0,4,0,0,2,0,0,3,0,12779.0
episode-104794974-replay,0,16,7,0,8,0,8,36,0,2,0,0,0,0,1,3,0,15294.0
episode-104794974-replay,0,17,7,0,8,0,8,36,0,1,0,0,0,0,0,3,0,16912.0
episode-104794974-replay,0,18,7,0,8,0,8,36,0,1,0,0,0,0,0,3,0,16368.0
episode-104794974-replay,0,19,7,0,8,0,8,35,0,1,0,0,0,0,0,3,0,16587.0
episode-104794974-replay,0,20,7,0,8,0,0,34,0,0,0,0,0,0,0,3,0,27611.0
episode-104794974-replay,0,21,7,0,8,1,0,32,0,1,1,0,0,0,1,3,0,30476.0
episode-104794974-replay,0,22,7,0,8,2,0,32,0,6,1,0,0,0,5,3,0,31217.0
episode-104794974-replay,0,23,7,0,8,2,0,32,0,8,0,0,0,0,2,3,0,34731.0
episode-104794974-replay,0,24,7,0,8,2,0,30,0,8,1,0,0,0,0,3,0,39345.0
episode-104794974-replay,0,25,7,0,8,1,0,25,0,7,0,0,0,0,0,3,0,48501.0
episode-104794974-replay,0,26,7,0,8,1,0,23,0,2,0,0,0,0,0,3,0,54005.0
episode-104794974-replay,0,27,7,0,8,0,0,14,0,0,0,0,0,0,0,3,0,57101.0
episode-104794974-replay,0,28,7,0,8,0,0,3,0,0,0,0,0,0,0,3,0,60449.0
episode-104794974-replay,0,29,7,0,8,0,0,3,0,0,0,0,0,0,0,3,10,64134.0
episode-104794974-replay,1,0,1,0,4,0,5,0,0,5,0,5,0,0,5,1,0,3.0
episode-104794974-replay,1,1,1,0,4,0,5,0,0,5,0,0,0,0,0,1,0,3.0
episode-104794974-replay,1,2,1,0,4,0,5,0,0,5,0,0,0,0,0,1,0,343.0
episode-104794974-replay,1,3,1,0,4,0,5,2,0,6,0,0,2,0,1,1,0,72.0
episode-104794974-replay,1,4,1,0,4,0,5,2,0,6,0,0,0,0,5,1,0,334.0
episode-104794974-replay,1,5,2,0,4,0,5,4,0,7,0,0,2,0,1,1,0,97.0
episode-104794974-replay,1,6,2,0,4,0,5,6,0,7,0,0,2,0,0,1,0,552.0
episode-104794974-replay,1,7,4,0,4,0,5,12,0,10,0,0,6,0,4,2,0,396.0
episode-104794974-replay,1,8,8,0,4,0,5,13,0,8,0,0,1,0,3,2,0,318.0
episode-104794974-replay,1,9,8,0,4,0,5,13,0,8,0,0,0,0,1,2,0,1534.0
episode-104794974-replay,1,10,8,0,4,0,5,21,0,9,0,5,8,0,1,3,0,3035.0
episode-104794974-replay,1,11,8,0,4,0,7,25,0,9,0,2,4,0,4,3,0,3204.0
episode-104794974-replay,1,12,8,0,4,0,7,25,0,14,0,0,0,0,8,3,0,4766.0
episode-104794974-replay,1,13,8,0,4,0,7,25,0,14,0,0,0,0,1,3,0,5576.0
episode-104794974-replay,1,14,8,0,4,0,7,25,0,14,0,0,0,0,0,3,0,5854.0
episode-104794974-replay,1,15,8,0,4,0,7,25,0,13,0,0,0,0,4,3,0,9228.0
episode-104794974-replay,1,16,8,0,4,0,7,25,0,13,0,0,0,0,8,3,0,12072.0
episode-104794974-replay,1,17,8,0,4,0,7,25,0,12,0,0,0,0,0,3,0,14747.0
episode-104794974-replay,1,18,8,0,4,0,7,25,0,12,0,0,0,0,0,3,0,17673.0
episode-104794974-replay,1,19,8,0,4,0,7,23,0,15,0,0,0,0,7,3,0,20645.0
episode-104794974-replay,1,20,8,0,4,0,3,23,0,18,0,0,0,0,11,3,0,23606.0
episode-104794974-replay,1,21,8,0,4,0,0,22,0,28,0,0,0,0,10,3,0,29784.0
episode-104794974-replay,1,22,8,0,4,0,0,20,0,29,0,0,0,0,1,3,0,32563.0
episode-104794974-replay,1,23,8,0,4,0,0,14,0,33,0,0,0,0,10,3,0,35163.0
episode-104794974-replay,1,24,8,0,4,0,0,12,0,32,0,0,0,0,11,3,0,39939.0
episode-104794974-replay,1,25,8,0,4,0,0,12,0,31,0,0,0,0,8,3,0,44550.0
episode-104794974-replay,1,26,8,0,4,0,0,12,0,33,0,0,0,0,5,3,0,47679.0
episode-104794974-replay,1,27,8,0,4,0,0,4,0,23,0,0,0,0,0,3,0,49115.0
episode-104794974-replay,1,28,8,0,4,0,0,0,0,13,0,0,0,0,0,3,0,50985.0
episode-104794974-replay,1,29,8,0,4,0,0,0,0,0,0,0,0,0,0,3,10,56808.0
episode-104795810-replay,0,0,3,0,1,0,8,0,0,0,0,8,0,0,0,1,0,93.0
episode-104795810-replay,0,1,3,0,1,0,8,0,0,4,0,0,0,0,4,1,0,89.0
episode-104795810-replay,0,2,3,0,1,4,8,1,0,4,4,0,1,0,0,1,0,95.0
episode-104795810-replay,0,3,3,0,1,4,8,2,0,4,0,0,1,0,0,1,0,101.0
episode-104795810-replay,0,4,3,0,1,4,8,5,0,4,0,0,3,0,0,1,0,144.0
episode-104795810-replay,0,5,3,0,1,2,10,5,0,4,2,2,0,0,4,1,0,368.0
episode-104795810-replay,0,6,3,0,1,2,10,5,0,4,0,0,0,0,0,1,0,817.0
episode-104795810-replay,0,7,4,0,2,2,10,5,0,6,0,0,0,0,2,2,0,80.0
episode-104795810-replay,0,8,6,0,5,0,10,9,0,6,0,0,4,0,0,2,0,92.0
episode-104795810-replay,0,9,6,0,5,0,10,9,0,4,0,0,0,0,2,2,0,1485.0
episode-104795810-replay,0,10,6,0,5,0,10,21,0,4,0,8,12,0,0,3,0,6103.0
episode-104795810-replay,0,11,8,0,6,0,10,33,0,6,0,0,12,0,4,3,0,8394.0
episode-104795810-replay,0,12,9,0,6,1,10,34,0,8,1,0,1,0,2,3,0,7691.0
episode-104795810-replay,0,13,9,0,6,1,10,34,0,7,0,0,0,0,1,3,0,9547.0
episode-104795810-replay,0,14,9,0,6,1,10,34,0,8,0,0,0,0,1,3,0,11574.0
episode-104795810-replay,0,15,9,0,6,0,8,36,0,6,0,0,2,0,0,3,0,14391.0
episode-104795810-replay,0,16,9,0,6,0,8,36,0,2,0,0,0,0,0,3,0,19664.0
episode-104795810-replay,0,17,9,0,6,0,8,36,0,1,0,0,0,0,0,3,0,20055.0
episode-104795810-replay,0,18,9,0,6,0,8,36,0,0,0,0,0,0,0,3,0,19271.0
episode-104795810-replay,0,19,9,0,6,0,8,35,0,0,0,0,0,0,0,3,0,19487.0
episode-104795810-replay,0,20,9,0,6,0,0,34,0,0,0,0,0,0,0,3,0,31526.0
episode-104795810-replay,0,21,9,0,6,0,0,31,0,6,0,0,0,0,6,3,0,32185.0
episode-104795810-replay,0,22,9,0,6,1,0,31,0,10,1,0,0,0,4,3,0,32481.0
episode-104795810-replay,0,23,9,0,6,2,0,31,0,11,1,0,0,0,1,3,0,39956.0
episode-104795810-replay,0,24,9,0,6,2,0,31,0,11,0,0,0,0,0,3,0,43595.0
episode-104795810-replay,0,25,9,0,6,1,0,27,0,5,0,0,0,0,0,3,0,50496.0
episode-104795810-replay,0,26,9,0,6,0,0,27,0,1,0,0,0,0,0,3,0,58899.0
episode-104795810-replay,0,27,9,0,6,0,0,15,0,0,0,0,0,0,0,3,0,62056.0
episode-104795810-replay,0,28,9,0,6,0,0,3,0,0,0,0,0,0,0,3,0,66556.0
episode-104795810-replay,0,29,9,0,6,0,0,2,0,0,0,0,0,0,0,3,10,70671.0
episode-104795810-replay,1,0,2,0,2,0,3,0,0,0,0,3,0,0,0,1,0,142.0
episode-104795810-replay,1,1,2,0,2,0,8,0,0,0,0,5,0,0,0,1,0,311.0
episode-104795810-replay,1,2,2,0,2,0,8,0,0,0,0,0,0,0,0,1,0,465.0
episode-104795810-replay,1,3,3,0,2,0,8,0,0,0,0,0,0,0,0,1,0,331.0
episode-104795810-replay,1,4,4,0,2,0,8,0,0,0,0,0,0,0,0,1,0,181.0
episode-104795810-replay,1,5,4,0,2,0,8,0,0,0,0,0,0,0,0,1,0,478.0
episode-104795810-replay,1,6,6,0,2,0,8,0,0,0,0,0,0,0,0,1,0,416.0
episode-104795810-replay,1,7,8,0,4,0,8,0,0,0,0,0,0,0,0,1,0,398.0
episode-104795810-replay,1,8,8,0,4,0,8,0,0,0,0,0,0,0,0,2,0,628.0
episode-104795810-replay,1,9,8,0,6,0,8,0,0,0,0,0,0,0,0,2,0,1542.0
episode-104795810-replay,1,10,8,0,6,0,8,0,0,0,0,3,0,0,0,3,0,5317.0
episode-104795810-replay,1,11,8,0,6,0,7,11,0,0,0,4,11,0,0,3,0,4944.0
episode-104795810-replay,1,12,8,0,6,0,8,29,0,0,0,1,18,0,0,3,0,10546.0
episode-104795810-replay,1,13,8,0,6,0,8,30,0,0,0,0,1,0,0,3,0,13121.0
episode-104795810-replay,1,14,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,15695.0
episode-104795810-replay,1,15,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,18332.0
episode-104795810-replay,1,16,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,20659.0
episode-104795810-replay,1,17,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,21301.0
episode-104795810-replay,1,18,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,21366.0
episode-104795810-replay,1,19,8,0,6,0,8,30,0,0,0,0,0,0,0,3,0,21199.0
episode-104795810-replay,1,20,8,0,6,0,5,30,0,0,0,0,0,0,0,3,0,20813.0
episode-104795810-replay,1,21,8,0,6,0,2,30,0,0,0,0,0,0,0,3,0,23181.0
episode-104795810-replay,1,22,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,30158.0
episode-104795810-replay,1,23,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,41627.0
episode-104795810-replay,1,24,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,44460.0
episode-104795810-replay,1,25,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,53323.0
episode-104795810-replay,1,26,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,62343.0
episode-104795810-replay,1,27,8,0,6,0,0,30,0,0,0,0,0,0,0,3,0,70181.0
episode-104795810-replay,1,28,8,0,6,0,0,18,0,0,0,0,0,0,0,3,0,77581.0
episode-104795810-replay,1,29,8,0,6,0,0,0,0,0,0,0,0,0,0,3,0,81847.0
episode-104796654-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,102.0
episode-104796654-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,3.0
episode-104796654-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,194.0
episode-104796654-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,79.0
episode-104796654-replay,0,4,3,0,2,0,12,0,0,7,0,0,0,0,7,1,0,348.0
episode-104796654-replay,0,5,4,0,2,0,12,0,0,7,0,0,0,0,0,1,0,1020.0
episode-104796654-replay,0,6,4,0,2,0,12,0,0,7,0,0,0,0,0,1,0,1071.0
episode-104796654-replay,0,7,6,0,4,0,12,8,0,7,0,0,8,0,0,2,0,195.0
episode-104796654-replay,0,8,5,0,4,0,12,12,0,7,0,0,4,0,7,2,0,1511.0
episode-104796654-replay,0,9,7,0,4,0,12,18,0,7,0,0,6,0,0,2,0,2614.0
episode-104796654-replay,0,10,7,0,4,0,2,18,0,7,0,0,0,0,0,2,0,10783.0
episode-104796654-replay,0,11,7,0,6,0,12,38,0,7,0,12,20,0,0,3,0,11190.0
episode-104796654-replay,0,12,7,0,6,0,12,41,0,7,0,0,3,0,7,3,0,13681.0
episode-104796654-replay,0,13,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,15572.0
episode-104796654-replay,0,14,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,17264.0
episode-104796654-replay,0,15,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,18139.0
episode-104796654-replay,0,16,7,0,6,0,12,41,0,7,0,0,0,0,7,3,0,21781.0
episode-104796654-replay,0,17,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,32893.0
episode-104796654-replay,0,18,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,40870.0
episode-104796654-replay,0,19,7,0,6,0,12,41,0,7,0,0,0,0,0,3,0,45035.0
episode-104796654-replay,0,20,7,0,6,0,12,41,0,7,0,0,0,0,7,3,0,52507.0
episode-104796654-replay,0,21,7,0,6,0,5,41,0,7,0,0,0,0,0,3,0,61866.0
episode-104796654-replay,0,22,7,0,6,0,0,41,0,15,0,0,0,0,8,3,0,68962.0
episode-104796654-replay,0,23,7,0,6,0,0,37,0,18,0,0,0,0,3,3,0,78582.0
episode-104796654-replay,0,24,7,0,6,0,0,30,0,22,0,0,0,0,11,3,0,86249.0
episode-104796654-replay,0,25,7,0,6,0,0,23,0,30,0,0,0,0,8,3,0,94580.0
episode-104796654-replay,0,26,7,0,6,0,0,23,0,34,0,0,0,0,12,3,0,105557.0
episode-104796654-replay,0,27,7,0,6,0,0,14,0,38,0,0,0,0,7,3,0,109763.0
episode-104796654-replay,0,28,7,0,6,0,0,0,0,10,0,0,0,0,0,3,0,124608.0
episode-104796654-replay,0,29,7,0,6,0,0,0,0,0,0,0,0,0,0,3,6,135816.0
episode-104796654-replay,1,0,3,0,1,0,8,0,0,0,0,8,0,0,0,1,0,99.0
episode-104796654-replay,1,1,3,0,1,0,8,0,0,2,0,0,0,0,2,1,0,86.0
episode-104796654-replay,1,2,3,0,1,4,8,1,0,4,4,0,1,0,2,1,0,108.0
episode-104796654-replay,1,3,3,0,1,4,8,2,0,4,0,0,1,0,0,1,0,85.0
episode-104796654-replay,1,4,3,0,1,4,8,5,0,4,0,0,3,0,0,1,0,110.0
episode-104796654-replay,1,5,3,0,1,2,8,7,0,4,2,0,2,0,2,1,0,198.0
episode-104796654-replay,1,6,3,0,1,2,8,7,0,4,0,0,0,0,2,1,0,754.0
episode-104796654-replay,1,7,5,0,1,2,8,8,0,7,0,0,1,0,3,2,0,174.0
episode-104796654-replay,1,8,9,0,1,0,8,13,0,7,0,0,5,0,0,2,0,355.0
episode-104796654-replay,1,9,9,0,2,0,8,20,0,6,0,0,7,0,1,2,0,1190.0
episode-104796654-replay,1,10,9,0,2,0,8,22,0,5,0,8,2,0,1,3,0,6203.0
episode-104796654-replay,1,11,9,0,6,0,8,26,0,2,0,0,4,0,0,3,0,8102.0
episode-104796654-replay,1,12,9,0,6,1,8,35,0,6,1,0,9,0,4,3,0,7967.0
episode-104796654-replay,1,13,9,0,6,2,8,36,0,6,1,0,1,0,1,3,0,10844.0
episode-104796654-replay,1,14,9,0,6,2,8,36,0,6,0,0,0,0,1,3,0,10947.0
episode-104796654-replay,1,15,9,0,6,1,8,36,0,6,0,0,0,0,0,3,0,13955.0
episode-104796654-replay,1,16,9,0,6,0,8,36,0,3,0,0,0,0,0,3,0,28137.0
episode-104796654-replay,1,17,9,0,6,0,8,36,0,1,0,0,0,0,0,3,0,33276.0
episode-104796654-replay,1,18,9,0,6,0,8,36,0,0,0,0,0,0,0,3,0,35458.0
episode-104796654-replay,1,19,9,0,6,0,8,35,0,0,0,0,0,0,0,3,0,39229.0
episode-104796654-replay,1,20,9,0,6,0,0,34,0,0,0,0,0,0,0,3,0,54500.0
episode-104796654-replay,1,21,9,0,6,0,0,31,0,0,0,0,0,0,0,3,0,57120.0
episode-104796654-replay,1,22,9,0,6,0,0,29,0,5,0,0,0,0,5,3,0,61353.0
episode-104796654-replay,1,23,9,0,6,0,0,29,0,5,0,0,0,0,0,3,0,71720.0
episode-104796654-replay,1,24,9,0,6,0,0,28,0,5,0,0,0,0,0,3,0,87799.0
episode-104796654-replay,1,25,9,0,6,0,0,23,0,5,0,0,0,0,0,3,0,89531.0
episode-104796654-replay,1,26,9,0,6,0,0,16,0,0,0,0,0,0,0,3,0,98346.0
episode-104796654-replay,1,27,9,0,6,0,0,14,0,0,0,0,0,0,0,3,0,107081.0
episode-104796654-replay,1,28,9,0,6,0,0,10,0,0,0,0,0,0,0,3,0,114199.0
episode-104796654-replay,1,29,9,0,6,0,0,1,0,0,0,0,0,0,0,3,10,125209.0
episode-104797511-replay,0,0,2,0,0,11,6,0,0,5,11,6,0,0,5,1,0,1394.0
episode-104797511-replay,0,1,2,0,1,11,6,0,0,5,0,0,0,0,0,1,0,806.0
episode-104797511-replay,0,2,2,0,1,11,6,0,0,5,0,0,0,0,0,1,0,913.0
episode-104797511-replay,0,3,2,0,1,0,6,0,0,5,0,0,0,0,0,1,0,1112.0
episode-104797511-replay,0,4,2,1,1,0,6,0,0,1,0,0,0,0,1,1,0,1999.0
episode-104797511-replay,0,5,2,1,1,0,11,2,0,2,0,5,2,0,1,1,0,2191.0
episode-104797511-replay,0,6,3,1,1,0,11,2,0,7,0,0,0,0,5,2,0,953.0
episode-104797511-replay,0,7,3,1,1,0,12,5,0,8,0,1,3,0,1,2,0,765.0
episode-104797511-replay,0,8,3,1,1,0,14,7,0,11,0,2,2,0,4,2,0,1848.0
episode-104797511-replay,0,9,4,1,1,0,14,9,0,20,0,0,2,0,10,2,0,3802.0
episode-104797511-replay,0,10,4,2,1,0,8,9,0,15,0,0,0,0,0,2,0,3745.0
episode-104797511-replay,0,11,5,2,1,0,9,11,0,18,0,1,2,0,4,3,0,11742.0
episode-104797511-replay,0,12,7,7,1,0,9,29,0,18,0,0,18,0,4,3,0,7219.0
episode-104797511-replay,0,13,7,7,1,0,9,33,0,8,0,0,4,0,0,3,0,8398.0
episode-104797511-replay,0,14,7,7,1,0,9,33,0,17,0,0,0,0,9,3,0,10804.0
episode-104797511-replay,0,15,7,7,1,0,4,33,0,13,0,0,0,0,0,3,0,13776.0
episode-104797511-replay,0,16,7,7,1,0,4,35,0,16,0,0,2,0,7,3,0,20447.0
episode-104797511-replay,0,17,7,7,1,0,3,35,0,20,0,0,0,0,4,3,0,23552.0
episode-104797511-replay,0,18,7,7,1,0,1,35,0,12,0,0,0,0,1,3,0,27681.0
episode-104797511-replay,0,19,7,7,1,1,1,35,1,21,1,0,0,1,9,3,0,32576.0
episode-104797511-replay,0,20,7,7,1,1,1,35,1,14,0,0,0,0,0,3,0,37712.0
episode-104797511-replay,0,21,7,7,1,1,0,33,1,17,0,0,0,0,7,3,0,41356.0
episode-104797511-replay,0,22,7,7,1,4,0,33,1,18,4,0,0,0,2,3,0,46888.0
episode-104797511-replay,0,23,7,7,1,4,0,30,1,12,0,0,0,0,3,3,0,56092.0
episode-104797511-replay,0,24,7,7,1,15,0,28,1,13,11,0,0,0,1,3,0,62397.0
episode-104797511-replay,0,25,7,7,1,11,0,26,1,6,0,0,0,0,0,3,0,71492.0
episode-104797511-replay,0,26,7,7,1,11,0,26,1,4,0,0,0,0,0,3,0,78253.0
episode-104797511-replay,0,27,7,7,1,0,0,24,1,1,0,0,0,0,0,3,0,89436.0
episode-104797511-replay,0,28,7,7,1,0,0,6,1,0,0,0,0,0,0,3,0,95644.0
episode-104797511-replay,0,29,7,7,1,0,0,6,1,0,0,0,0,0,0,3,6,111399.0
episode-104797511-replay,1,0,3,0,1,0,8,0,0,0,0,8,0,0,0,1,0,95.0
episode-104797511-replay,1,1,3,0,1,0,8,0,0,4,0,0,0,0,4,1,0,92.0
episode-104797511-replay,1,2,3,0,1,4,8,1,0,4,4,0,1,0,0,1,0,110.0
episode-104797511-replay,1,3,3,0,1,4,8,2,0,4,0,0,1,0,0,1,0,87.0
episode-104797511-replay,1,4,3,0,1,4,8,5,0,4,0,0,3,0,0,1,0,84.0
episode-104797511-replay,1,5,3,0,1,2,8,7,0,4,2,0,2,0,4,1,0,320.0
episode-104797511-replay,1,6,3,0,1,2,8,7,0,4,0,0,0,0,0,1,0,703.0
episode-104797511-replay,1,7,4,0,2,2,8,7,0,7,0,0,0,0,3,2,0,207.0
episode-104797511-replay,1,8,6,0,5,0,8,12,0,7,0,0,5,0,0,2,0,101.0
episode-104797511-replay,1,9,6,0,5,0,8,13,0,5,0,0,1,0,2,2,0,742.0
episode-104797511-replay,1,10,6,0,5,0,8,28,0,5,0,8,15,0,0,3,0,2781.0
episode-104797511-replay,1,11,6,0,9,1,8,32,0,3,1,0,4,0,1,3,0,7893.0
episode-104797511-replay,1,12,6,0,9,2,8,33,0,3,1,0,1,0,0,3,0,7842.0
episode-104797511-replay,1,13,6,0,9,2,8,35,0,5,0,0,2,0,4,3,0,10736.0
episode-104797511-replay,1,14,6,0,9,2,8,35,0,5,1,0,0,0,0,3,0,14786.0
episode-104797511-replay,1,15,6,0,9,1,8,36,0,4,0,0,1,0,0,3,0,17006.0
episode-104797511-replay,1,16,6,0,9,1,8,36,0,4,0,0,0,0,0,3,0,22526.0
episode-104797511-replay,1,17,6,0,9,0,8,36,0,0,0,0,0,0,0,3,0,26190.0
episode-104797511-replay,1,18,6,0,9,0,8,36,0,0,0,0,0,0,0,3,0,27472.0
episode-104797511-replay,1,19,6,0,9,0,8,35,0,0,0,0,0,0,0,3,0,29871.0
episode-104797511-replay,1,20,6,0,9,0,0,34,0,0,0,0,0,0,0,3,0,38638.0
episode-104797511-replay,1,21,6,0,9,0,0,31,0,0,0,0,0,0,0,3,0,39703.0
episode-104797511-replay,1,22,6,0,9,0,0,29,0,0,0,0,0,0,0,3,0,43309.0
episode-104797511-replay,1,23,6,0,9,0,0,29,0,1,0,0,0,0,1,3,0,47449.0
episode-104797511-replay,1,24,6,0,9,0,0,29,0,2,0,0,0,0,1,3,0,57000.0
episode-104797511-replay,1,25,6,0,9,4,0,24,0,2,4,0,0,0,0,3,0,58777.0
episode-104797511-replay,1,26,6,0,9,4,0,23,0,2,0,0,0,0,0,3,0,65905.0
episode-104797511-replay,1,27,6,0,9,4,0,8,0,1,0,0,0,0,0,3,0,71242.0
episode-104797511-replay,1,28,6,0,9,0,0,4,0,0,0,0,0,0,0,3,0,73213.0
episode-104797511-replay,1,29,6,0,9,0,0,3,0,0,0,0,0,0,0,3,10,81254.0
episode-104797686-replay,0,0,2,0,1,0,2,1,0,3,0,2,1,0,3,1,0,1219.0
episode-104797686-replay,0,1,3,0,1,0,11,1,0,4,0,9,0,0,1,1,0,28.0
episode-104797686-replay,0,2,3,0,1,0,12,1,0,3,0,1,0,0,2,1,0,32.0
episode-104797686-replay,0,3,3,0,1,0,16,1,0,4,0,4,0,0,2,1,0,22.0
episode-104797686-replay,0,4,3,0,1,0,16,1,0,4,0,0,0,0,2,1,0,165.0
episode-104797686-replay,0,5,3,0,1,0,16,1,0,4,0,0,0,0,2,1,0,432.0
episode-104797686-replay,0,6,3,0,1,0,16,1,0,4,0,0,0,0,2,1,0,661.0
